metric,dataset,tuning,model,ACC_DIFF,FAIR_DIFF,DELTA_DIFF
demographic_parity,compas,True,FairSSL-LP_GeneralFairERM_tuned,-21.2743,1.0168,-6.2282
demographic_parity,compas,True,FairSSL-LP_MultiAdversarialDebiasing_tuned,-21.2743,6.6421,-6.2282
demographic_parity,compas,True,FairSSL-LP_RejectOptionClassification_tuned,-2.6458,-7.1287,-2.493
demographic_parity,compas,True,FairSSL-LP_EqOddsPostprocessing_tuned,-16.6307,4.0498,-3.9634
demographic_parity,compas,True,FairSSL-LP_CalibratedEqOddsPostprocessing_tuned,-11.1231,-46.0462,-28.5846
demographic_parity,compas,True,FairSSL-LP_DPAbstention_tuned,-0.378,0.1055,0.4307
demographic_parity,compas,True,FairSSL-LP_FaX_tuned,-0.054,-14.8572,-7.4556
demographic_parity,compas,True,FairSSL-LS_PrejudiceRemover_tuned,-9.8272,-32.5153,-18.8219
demographic_parity,compas,True,FairSSL-LS_FairnessConstraintModel_tuned,-6.9114,-8.016,-7.3652
demographic_parity,compas,True,FairSSL-LS_DisparateMistreatmentModel_tuned,-3.0778,-9.8023,-6.44
demographic_parity,compas,True,FairSSL-LS_GerryFairClassifier_tuned,-13.6609,-0.4219,-2.5448
demographic_parity,compas,True,FairSSL-LS_AdversarialDebiasing_tuned,-10.9071,-19.2895,-15.0983
demographic_parity,compas,True,FairSSL-LS_ExponentiatedGradientReduction_tuned,-20.5184,0.029,-5.7625
demographic_parity,compas,True,FairSSL-LS_GridSearchReduction_tuned,-20.5184,8.9933,-5.7625
demographic_parity,compas,True,FairSSL-LS_MetaFairClassifier_tuned,-20.7883,7.7274,-6.5304
demographic_parity,compas,True,FairSSL-LS_AdaFair_tuned,-5.8855,7.9702,1.1233
demographic_parity,compas,True,FairSSL-LS_FAGTB_tuned,-6.4795,0.2393,-2.7151
demographic_parity,compas,True,FairSSL-LS_HGR_tuned,-14.0929,6.4521,-2.782
demographic_parity,compas,True,FairSSL-LS_GeneralFairERM_tuned,-17.6026,-1.5671,-5.5966
demographic_parity,compas,True,FairSSL-LS_MultiAdversarialDebiasing_tuned,-20.5184,6.6421,-5.7625
demographic_parity,compas,True,FairSSL-LS_RejectOptionClassification_tuned,-2.6998,-0.0726,1.0957
demographic_parity,compas,True,FairSSL-LS_EqOddsPostprocessing_tuned,-18.7365,4.1374,-4.9777
demographic_parity,compas,True,FairSSL-LS_CalibratedEqOddsPostprocessing_tuned,-10.2592,-43.7675,-27.0133
demographic_parity,compas,True,FairSSL-LS_DPAbstention_tuned,0.9179,-0.5199,0.388
demographic_parity,compas,True,FairSSL-LS_FaX_tuned,-1.3499,-15.9231,-8.2855
demographic_parity,compas,True,FairSSL-ST_PrejudiceRemover_tuned,-0.9179,-8.1148,-0.5435
demographic_parity,compas,True,FairSSL-ST_FairnessConstraintModel_tuned,-10.4752,2.6748,-2.1782
demographic_parity,compas,True,FairSSL-ST_DisparateMistreatmentModel_tuned,0.0,-12.6373,-6.3186
demographic_parity,compas,True,FairSSL-ST_GerryFairClassifier_tuned,-0.486,-18.932,-3.5889
demographic_parity,compas,True,FairSSL-ST_AdversarialDebiasing_tuned,-1.2419,-11.9639,-6.6029
demographic_parity,compas,True,FairSSL-ST_ExponentiatedGradientReduction_tuned,-12.743,-3.2513,-2.1656
demographic_parity,compas,True,FairSSL-ST_GridSearchReduction_tuned,-14.3629,9.7671,-2.2979
demographic_parity,compas,True,FairSSL-ST_MetaFairClassifier_tuned,-0.486,-11.225,-5.5315
demographic_parity,compas,True,FairSSL-ST_AdaFair_tuned,-0.216,-0.4036,0.0682
demographic_parity,compas,True,FairSSL-ST_FAGTB_tuned,-0.594,-2.59,-1.484
demographic_parity,compas,True,FairSSL-ST_HGR_tuned,-9.4492,2.436,-0.8448
demographic_parity,compas,True,FairSSL-ST_GeneralFairERM_tuned,-8.9633,-2.8706,-0.7334
demographic_parity,compas,True,FairSSL-ST_MultiAdversarialDebiasing_tuned,-11.987,4.985,-0.8282
demographic_parity,compas,True,FairSSL-ST_RejectOptionClassification_tuned,-1.9438,-1.973,2.147
demographic_parity,compas,True,FairSSL-ST_EqOddsPostprocessing_tuned,-3.2937,4.002,2.379
demographic_parity,compas,True,FairSSL-ST_CalibratedEqOddsPostprocessing_tuned,-4.6976,-3.2025,-3.8151
demographic_parity,compas,True,FairSSL-ST_DPAbstention_tuned,-0.9719,-1.0801,-1.026
demographic_parity,compas,True,FairSSL-ST_FaX_tuned,-1.3499,-12.5129,-6.2834
demographic_parity,german,True,LTDD_PrejudiceRemover_tuned,1.0,3.5811,2.2906
demographic_parity,german,True,LTDD_SquaredDifferenceFairLogistic_tuned,1.0,3.5811,2.2906
demographic_parity,german,True,LTDD_FairnessConstraintModel_tuned,1.6667,3.298,2.649
demographic_parity,german,True,LTDD_DisparateMistreatmentModel_tuned,1.6667,1.6323,2.1495
demographic_parity,german,True,LTDD_ConvexFrameworkModel_tuned,1.6667,3.298,2.649
demographic_parity,german,True,LTDD_HSICLinearRegression_tuned,1.6667,1.2381,2.1191
demographic_parity,german,True,LTDD_GerryFairClassifier_tuned,1.0,4.3251,2.6626
demographic_parity,german,True,LTDD_AdversarialDebiasing_tuned,1.6667,2.0932,2.2132
demographic_parity,german,True,LTDD_ExponentiatedGradientReduction_tuned,2.0,2.554,2.277
demographic_parity,german,True,LTDD_GridSearchReduction_tuned,1.6667,3.298,2.649
demographic_parity,german,True,LTDD_MetaFairClassifier_tuned,1.6667,2.4485,2.3909
demographic_parity,german,True,LTDD_AdaFair_tuned,-6.6667,-0.3331,-0.8015
demographic_parity,german,True,LTDD_FAGTB_tuned,0.3333,-0.2832,0.0251
demographic_parity,german,True,LTDD_HGR_tuned,2.0,0.322,1.161
demographic_parity,german,True,LTDD_FairDummies_tuned,-1.0,3.0148,1.0074
demographic_parity,german,True,LTDD_GeneralFairERM_tuned,0.0,0.0,0.0
demographic_parity,german,True,LTDD_MultiAdversarialDebiasing_tuned,0.0,0.0,0.0
demographic_parity,german,True,LTDD_FairGeneralizedLinearModel_tuned,0.0,0.0,0.0
demographic_parity,german,True,LTDD_GradualCompatibility_tuned,0.0,0.0,0.0
demographic_parity,german,True,LTDD_RejectOptionClassification_tuned,1.6667,5.0358,3.3512
demographic_parity,german,True,LTDD_EqOddsPostprocessing_tuned,1.3333,-0.7773,0.6113
demographic_parity,german,True,LTDD_CalibratedEqOddsPostprocessing_tuned,0.6667,0.744,0.7053
demographic_parity,german,True,LTDD_JiangNachum_tuned,1.6667,2.3763,2.1882
demographic_parity,german,True,LTDD_DPAbstention_tuned,1.6667,2.132,3.3993
demographic_parity,german,True,LTDD_FaX_tuned,1.3333,4.9636,3.1485
demographic_parity,german,True,LTDD_FairBayesDPP_tuned,0.6667,0.955,0.8108
demographic_parity,german,True,LFR_PrejudiceRemover_tuned,0.3333,-1.3825,-0.5246
demographic_parity,german,True,LFR_FairnessConstraintModel_tuned,-22.0,-31.0921,-26.5461
demographic_parity,german,True,LFR_DisparateMistreatmentModel_tuned,-20.6667,-31.0921,-25.8794
demographic_parity,german,True,LFR_ConvexFrameworkModel_tuned,0.0,0.0,0.0
demographic_parity,german,True,LFR_HSICLinearRegression_tuned,-12.0,-0.7884,-6.3942
demographic_parity,german,True,LFR_GerryFairClassifier_tuned,-50.0,-4.3307,-27.1653
demographic_parity,german,True,LFR_AdversarialDebiasing_tuned,-1.0,-1.3825,-1.1912
demographic_parity,german,True,LFR_ExponentiatedGradientReduction_tuned,-0.3333,-2.3041,-1.3187
demographic_parity,german,True,LFR_GridSearchReduction_tuned,0.0,-1.0993,-0.5497
demographic_parity,german,True,LFR_MetaFairClassifier_tuned,-60.6667,-0.9217,-30.7942
demographic_parity,german,True,LFR_AdaFair_tuned,-60.0,0.0,-30.0
demographic_parity,german,True,LFR_FAGTB_tuned,0.0,0.0,0.0
demographic_parity,german,True,LFR_HGR_tuned,0.0,0.0,0.0
demographic_parity,german,True,LFR_FairDummies_tuned,-1.0,0.0,0.0
demographic_parity,german,True,LFR_GeneralFairERM_tuned,-25.0,-23.9021,-24.451
demographic_parity,german,True,LFR_MultiAdversarialDebiasing_tuned,0.0,0.0,0.0
demographic_parity,german,True,LFR_FairGeneralizedLinearModel_tuned,0.0,0.0,0.0
demographic_parity,german,True,LFR_GradualCompatibility_tuned,0.0,0.0,0.0
demographic_parity,german,True,LFR_RejectOptionClassification_tuned,-0.6667,-4.786,-2.7263
demographic_parity,german,True,LFR_EqOddsPostprocessing_tuned,0.3333,-1.3825,-0.5246
demographic_parity,german,True,LFR_CalibratedEqOddsPostprocessing_tuned,0.0,0.0,0.0
demographic_parity,german,True,LFR_JiangNachum_tuned,0.6667,-0.9217,-0.1275
demographic_parity,german,True,LFR_DPAbstention_tuned,-1.3333,-3.831,-2.5822
demographic_parity,german,True,LFR_FaX_tuned,-0.3333,-2.3041,-1.3187
demographic_parity,german,True,Fair-SMOTE_PrejudiceRemover_tuned,-42.3333,-24.9903,-33.6618
demographic_parity,german,True,Fair-SMOTE_SquaredDifferenceFairLogistic_tuned,-8.3333,-6.9902,-7.6618
demographic_parity,german,True,Fair-SMOTE_FairnessConstraintModel_tuned,-7.3333,-7.2733,-7.3033
demographic_parity,german,True,Fair-SMOTE_DisparateMistreatmentModel_tuned,-6.6667,-8.939,-7.8028
demographic_parity,german,True,Fair-SMOTE_ConvexFrameworkModel_tuned,-7.3333,-7.2733,-7.3033
demographic_parity,german,True,Fair-SMOTE_HSICLinearRegression_tuned,-9.0,-0.05,-4.525
demographic_parity,german,True,Fair-SMOTE_GerryFairClassifier_tuned,-59.0,4.3251,-27.3374
demographic_parity,german,True,Fair-SMOTE_AdversarialDebiasing_tuned,-38.3333,-26.6559,-32.4946
demographic_parity,german,True,Fair-SMOTE_ExponentiatedGradientReduction_tuned,-39.3333,1.6768,-18.8283
demographic_parity,german,True,Fair-SMOTE_GridSearchReduction_tuned,-27.0,-52.8177,-39.9089
demographic_parity,german,True,Fair-SMOTE_MetaFairClassifier_tuned,0.6667,1.277,0.9718
demographic_parity,german,True,Fair-SMOTE_AdaFair_tuned,-2.6667,-0.1221,-1.3944
demographic_parity,german,True,Fair-SMOTE_FAGTB_tuned,-6.0,-0.0999,-3.05
demographic_parity,german,True,Fair-SMOTE_HGR_tuned,1.3333,0.4997,0.9165
demographic_parity,german,True,Fair-SMOTE_FairDummies_tuned,-1.3333,2.554,0.6103
demographic_parity,german,True,Fair-SMOTE_GeneralFairERM_tuned,0.0,0.0,0.0
demographic_parity,german,True,Fair-SMOTE_MultiAdversarialDebiasing_tuned,-60.0,0.0,-30.0
demographic_parity,german,True,Fair-SMOTE_FairGeneralizedLinearModel_tuned,-9.3333,-10.5713,-9.9523
demographic_parity,german,True,Fair-SMOTE_GradualCompatibility_tuned,0.0,0.0,0.0
demographic_parity,german,True,Fair-SMOTE_RejectOptionClassification_tuned,-26.6667,5.7965,-10.4351
demographic_parity,german,True,Fair-SMOTE_EqOddsPostprocessing_tuned,-13.6667,-5.691,-9.6788
demographic_parity,german,True,Fair-SMOTE_CalibratedEqOddsPostprocessing_tuned,-39.0,-39.8812,-39.4406
demographic_parity,german,True,Fair-SMOTE_DPAbstention_tuned,-6.3333,-8.5115,-7.4224
demographic_parity,german,True,Fair-SMOTE_FaX_tuned,-8.0,-5.6077,-6.8038
demographic_parity,german,True,FairSSL-CT_PrejudiceRemover_tuned,-19.0,3.8476,-7.5762
demographic_parity,german,True,FairSSL-CT_FairnessConstraintModel_tuned,-12.0,-1.3991,-6.6996
demographic_parity,german,True,FairSSL-CT_DisparateMistreatmentModel_tuned,-14.3333,1.438,-6.4477
demographic_parity,german,True,FairSSL-CT_GerryFairClassifier_tuned,-14.6667,0.2332,-7.2167
demographic_parity,german,True,FairSSL-CT_AdversarialDebiasing_tuned,-10.3333,-2.393,-6.3632
demographic_parity,german,True,FairSSL-CT_ExponentiatedGradientReduction_tuned,-16.6667,-2.7095,-9.6881
demographic_parity,german,True,FairSSL-CT_GridSearchReduction_tuned,-15.0,-6.6793,-10.8396
demographic_parity,german,True,FairSSL-CT_MetaFairClassifier_tuned,-3.3333,-2.8205,-3.0769
demographic_parity,german,True,FairSSL-CT_AdaFair_tuned,-14.6667,-7.0068,-10.8367
demographic_parity,german,True,FairSSL-CT_FAGTB_tuned,-24.3333,-1.116,-12.7247
demographic_parity,german,True,FairSSL-CT_HGR_tuned,-8.6667,-2.2209,-5.4438
demographic_parity,german,True,FairSSL-CT_GeneralFairERM_tuned,0.3333,-0.9938,-0.3303
demographic_parity,german,True,FairSSL-CT_MultiAdversarialDebiasing_tuned,0.0,0.0,0.0
demographic_parity,german,True,FairSSL-CT_RejectOptionClassification_tuned,-19.3333,-4.0475,-9.5238
demographic_parity,german,True,FairSSL-CT_EqOddsPostprocessing_tuned,-21.0,-7.0679,-14.034
demographic_parity,german,True,FairSSL-CT_CalibratedEqOddsPostprocessing_tuned,-23.0,-28.477,-25.7385
demographic_parity,german,True,FairSSL-CT_JiangNachum_tuned,-15.3333,1.5435,-6.8949
demographic_parity,german,True,FairSSL-CT_DPAbstention_tuned,-23.0,1.8711,-10.5645
demographic_parity,german,True,FairSSL-CT_FaX_tuned,-14.6667,-1.6323,-7.9441
demographic_parity,german,True,FairSSL-LP_PrejudiceRemover_tuned,-13.6667,3.6367,-5.015
demographic_parity,german,True,FairSSL-LP_FairnessConstraintModel_tuned,-13.0,1.227,-5.8865
demographic_parity,german,True,FairSSL-LP_DisparateMistreatmentModel_tuned,-11.6667,-3.7699,-7.7183
demographic_parity,german,True,FairSSL-LP_GerryFairClassifier_tuned,1.3333,3.509,2.4212
demographic_parity,german,True,FairSSL-LP_AdversarialDebiasing_tuned,-14.3333,-0.261,-7.2971
demographic_parity,german,True,FairSSL-LP_ExponentiatedGradientReduction_tuned,-12.6667,-0.4442,-6.5554
demographic_parity,german,True,FairSSL-LP_GridSearchReduction_tuned,-14.3333,2.8927,-5.7203
demographic_parity,german,True,FairSSL-LP_MetaFairClassifier_tuned,-6.3333,1.5157,-2.4088
demographic_parity,german,True,FairSSL-LP_AdaFair_tuned,-13.6667,-0.8384,-7.2525
demographic_parity,german,True,FairSSL-LP_FAGTB_tuned,-18.3333,-1.7933,-10.0633
demographic_parity,german,True,FairSSL-LP_HGR_tuned,1.3333,0.4997,0.9165
demographic_parity,german,True,FairSSL-LP_GeneralFairERM_tuned,0.0,-1.8433,-0.9217
demographic_parity,german,True,FairSSL-LP_MultiAdversarialDebiasing_tuned,0.0,0.0,0.0
demographic_parity,german,True,FairSSL-LP_RejectOptionClassification_tuned,-3.3333,9.2166,5.1014
demographic_parity,german,True,FairSSL-LP_EqOddsPostprocessing_tuned,-14.0,2.4985,-5.7508
demographic_parity,german,True,FairSSL-LP_CalibratedEqOddsPostprocessing_tuned,-39.3333,-21.9644,-30.6488
demographic_parity,german,True,FairSSL-LP_DPAbstention_tuned,-14.6667,-3.5201,-9.0934
demographic_parity,german,True,FairSSL-LP_FaX_tuned,-13.0,4.4473,-4.2764
demographic_parity,german,True,FairSSL-LS_PrejudiceRemover_tuned,-11.6667,1.6323,-4.7756
demographic_parity,german,True,FairSSL-LS_FairnessConstraintModel_tuned,-12.0,3.0648,-4.4676
demographic_parity,german,True,FairSSL-LS_DisparateMistreatmentModel_tuned,-11.6667,1.116,-5.2753
demographic_parity,german,True,FairSSL-LS_GerryFairClassifier_tuned,1.0,2.6373,2.2017
demographic_parity,german,True,FairSSL-LS_AdversarialDebiasing_tuned,-16.3333,0.5497,-7.8918
demographic_parity,german,True,FairSSL-LS_ExponentiatedGradientReduction_tuned,-11.3333,2.1431,-4.5951
demographic_parity,german,True,FairSSL-LS_GridSearchReduction_tuned,-11.6667,3.0703,-4.2982
demographic_parity,german,True,FairSSL-LS_MetaFairClassifier_tuned,-4.6667,2.1764,-1.2451
demographic_parity,german,True,FairSSL-LS_AdaFair_tuned,-15.0,-8.778,-11.889
demographic_parity,german,True,FairSSL-LS_FAGTB_tuned,0.0,0.0,0.0
demographic_parity,german,True,FairSSL-LS_HGR_tuned,-10.6667,-0.9661,-5.8164
demographic_parity,german,True,FairSSL-LS_GeneralFairERM_tuned,0.0,0.0,0.0
demographic_parity,german,True,FairSSL-LS_MultiAdversarialDebiasing_tuned,0.0,0.0,0.0
demographic_parity,german,True,FairSSL-LS_RejectOptionClassification_tuned,-9.0,-11.1654,-8.416
demographic_parity,german,True,FairSSL-LS_EqOddsPostprocessing_tuned,-16.3333,-3.3146,-9.824
demographic_parity,german,True,FairSSL-LS_CalibratedEqOddsPostprocessing_tuned,-39.3333,-68.4249,-53.8791
demographic_parity,german,True,FairSSL-LS_DPAbstention_tuned,-4.0,1.0216,-1.4892
demographic_parity,german,True,FairSSL-LS_FaX_tuned,-12.6667,-0.7495,-6.0058
demographic_parity,german,True,FairSSL-ST_PrejudiceRemover_tuned,-35.0,-35.4283,-34.6034
demographic_parity,german,True,FairSSL-ST_FairnessConstraintModel_tuned,-12.0,0.2554,-5.6336
demographic_parity,german,True,FairSSL-ST_DisparateMistreatmentModel_tuned,-12.3333,-0.4719,-6.4026
demographic_parity,german,True,FairSSL-ST_GerryFairClassifier_tuned,-59.0,2.8205,-27.3374
demographic_parity,german,True,FairSSL-ST_AdversarialDebiasing_tuned,-25.3333,-19.0772,-22.2053
demographic_parity,german,True,FairSSL-ST_ExponentiatedGradientReduction_tuned,-36.0,1.6601,-17.1616
demographic_parity,german,True,FairSSL-ST_GridSearchReduction_tuned,-20.0,-57.9757,-38.7491
demographic_parity,german,True,FairSSL-ST_MetaFairClassifier_tuned,1.3333,-5.8076,-2.2371
demographic_parity,german,True,FairSSL-ST_AdaFair_tuned,-7.0,-3.8921,-5.446
demographic_parity,german,True,FairSSL-ST_FAGTB_tuned,-15.6667,-0.1277,-7.8972
demographic_parity,german,True,FairSSL-ST_HGR_tuned,-12.3333,0.0611,-6.1361
demographic_parity,german,True,FairSSL-ST_GeneralFairERM_tuned,0.3333,-0.8495,-0.2581
demographic_parity,german,True,FairSSL-ST_MultiAdversarialDebiasing_tuned,0.0,0.0,0.0
demographic_parity,german,True,FairSSL-ST_RejectOptionClassification_tuned,-27.6667,0.0111,-10.9944
demographic_parity,german,True,FairSSL-ST_EqOddsPostprocessing_tuned,-10.3333,-7.5176,-8.6506
demographic_parity,german,True,FairSSL-ST_CalibratedEqOddsPostprocessing_tuned,-23.3333,-29.8595,-26.5964
demographic_parity,german,True,FairSSL-ST_DPAbstention_tuned,-20.0,-4.4084,-12.2042
demographic_parity,german,True,FairSSL-ST_FaX_tuned,-13.6667,-6.9124,-9.218
demographic_parity,implicit30,True,LTDD_PrejudiceRemover_tuned,-9.5452,-22.6086,-12.1935
demographic_parity,implicit30,True,LTDD_SquaredDifferenceFairLogistic_tuned,-9.2976,-6.9437,-6.474
demographic_parity,implicit30,True,LTDD_FairnessConstraintModel_tuned,-9.05,-19.6337,-10.7061
demographic_parity,implicit30,True,LTDD_DisparateMistreatmentModel_tuned,-14.6556,2.2214,-4.8719
demographic_parity,implicit30,True,LTDD_ConvexFrameworkModel_tuned,-9.2976,-6.4835,-6.474
demographic_parity,implicit30,True,LTDD_HSICLinearRegression_tuned,-9.14,-21.5161,-6.5495
demographic_parity,implicit30,True,LTDD_GerryFairClassifier_tuned,-4.8402,-28.1397,-16.3099
demographic_parity,implicit30,True,LTDD_AdversarialDebiasing_tuned,-5.2679,-26.613,-14.3083
demographic_parity,implicit30,True,LTDD_ExponentiatedGradientReduction_tuned,-14.1603,-13.9518,-10.1164
demographic_parity,implicit30,True,LTDD_GridSearchReduction_tuned,-9.2976,-12.8865,-8.278
demographic_parity,implicit30,True,LTDD_MetaFairClassifier_tuned,-22.4223,3.2173,-2.4326
demographic_parity,implicit30,True,LTDD_AdaFair_tuned,-6.416,-11.3078,-8.8619
demographic_parity,implicit30,True,LTDD_FAGTB_tuned,-12.0666,-5.8008,-3.0017
demographic_parity,implicit30,True,LTDD_HGR_tuned,-17.1544,-3.5888,-5.5427
demographic_parity,implicit30,True,LTDD_FairDummies_tuned,-9.005,-1.8624,0.8923
demographic_parity,implicit30,True,LTDD_GeneralFairERM_tuned,-15.1508,4.9634,-1.5368
demographic_parity,implicit30,True,LTDD_MultiAdversarialDebiasing_tuned,-13.1022,-14.5855,-9.7354
demographic_parity,implicit30,True,LTDD_FairGeneralizedLinearModel_tuned,-9.2976,-3.9042,-6.474
demographic_parity,implicit30,True,LTDD_GradualCompatibility_tuned,-22.3998,0.0,-2.4434
demographic_parity,implicit30,True,LTDD_RejectOptionClassification_tuned,-6.0333,-25.5165,-14.548
demographic_parity,implicit30,True,LTDD_EqOddsPostprocessing_tuned,-14.3629,5.8172,0.4093
demographic_parity,implicit30,True,LTDD_CalibratedEqOddsPostprocessing_tuned,-6.1009,-29.9365,-16.8705
demographic_parity,implicit30,True,LTDD_JiangNachum_tuned,-1.4183,-32.6541,-13.468
demographic_parity,implicit30,True,LTDD_DPAbstention_tuned,-9.05,-17.9566,-11.5447
demographic_parity,implicit30,True,LTDD_FaX_tuned,-11.5489,-3.8747,-6.5299
demographic_parity,implicit30,True,LTDD_FairBayesDPP_tuned,-13.3724,-2.6143,-7.9933
demographic_parity,implicit30,True,LFR_PrejudiceRemover_tuned,-2.2963,-26.2139,-13.5003
demographic_parity,implicit30,True,LFR_SquaredDifferenceFairLogistic_tuned,-10.1081,-0.6899,-5.399
demographic_parity,implicit30,True,LFR_FairnessConstraintModel_tuned,-10.1081,-4.1777,-5.399
demographic_parity,implicit30,True,LFR_DisparateMistreatmentModel_tuned,-13.5525,5.2283,-4.1621
demographic_parity,implicit30,True,LFR_ConvexFrameworkModel_tuned,-10.1081,-0.6899,-5.399
demographic_parity,implicit30,True,LFR_HSICLinearRegression_tuned,-7.6542,-11.2458,-6.809
demographic_parity,implicit30,True,LFR_GerryFairClassifier_tuned,-7.5642,-6.3319,-6.948
demographic_parity,implicit30,True,LFR_AdversarialDebiasing_tuned,-6.6412,-17.5266,-11.7012
demographic_parity,implicit30,True,LFR_ExponentiatedGradientReduction_tuned,-13.1247,-6.2385,-7.3791
demographic_parity,implicit30,True,LFR_GridSearchReduction_tuned,-10.0855,-0.9651,-5.5253
demographic_parity,implicit30,True,LFR_MetaFairClassifier_tuned,-16.9293,2.9833,-5.9406
demographic_parity,implicit30,True,LFR_AdaFair_tuned,-16.9518,5.282,-5.8349
